No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,is_rain
25853,2016,2,11,4,162.0,162.0,39.0,79.0,3600.0,4.0,0.9,1012.4,-4.3,0.0,0.8,False
25854,2016,2,11,5,161.0,161.0,35.0,76.0,3900.0,3.0,1.3,1012.4,-4.6,0.0,1.5,False
25855,2016,2,11,6,171.0,171.0,47.0,85.0,4000.0,3.0,2.0,1012.1,-5.9,0.0,0.9,False
25856,2016,2,11,7,165.0,176.0,72.0,87.0,3500.0,5.0,2.1,1012.9,-6.0,0.0,0.8,False
25857,2016,2,11,8,142.0,170.0,45.0,75.0,2800.0,7.0,3.4,1013.2,-1.6,0.0,1.5,False
25858,2016,2,11,9,148.0,176.0,33.0,78.0,2800.0,6.0,3.5,1013.6,1.7,0.0,0.2,False
25859,2016,2,11,10,140.0,170.0,22.0,77.0,2700.0,4.0,3.7,1013.5,2.2,0.0,0.3,False
25860,2016,2,11,11,134.0,156.0,15.0,71.0,2300.0,9.0,4.2,1013.4,2.7,0.0,0.3,False
25861,2016,2,11,12,142.0,147.0,15.0,69.0,2300.0,11.0,4.8,1012.8,-4.2,0.0,1.1,False
25862,2016,2,11,13,154.0,158.0,16.0,82.0,2600.0,6.0,5.7,1012.2,-1.7,0.0,0.5,False
25863,2016,2,11,14,154.0,154.0,18.0,80.0,2600.0,8.0,5.9,1011.4,0.2,0.0,1.2,False
25864,2016,2,11,15,151.0,151.0,24.0,82.0,2700.0,10.0,6.4,1010.9,1.5,0.0,1.1,False
25865,2016,2,11,16,151.0,151.0,26.0,75.0,2400.0,14.0,6.3,1011.1,1.0,0.0,0.4,False
25866,2016,2,11,17,143.0,143.0,25.0,78.0,2400.0,10.0,6.3,1011.5,1.2,0.0,0.9,False
25867,2016,2,11,18,136.0,136.0,18.0,76.0,2300.0,6.0,5.7,1012.0,1.0,0.0,0.6,False
25868,2016,2,11,19,137.0,137.0,11.0,75.0,2100.0,3.0,5.1,1012.5,1.0,0.0,0.5,False
25869,2016,2,11,20,122.0,122.0,9.0,71.0,1900.0,5.0,4.8,1012.5,0.7,0.0,0.7,False
25870,2016,2,11,21,103.0,103.0,8.0,68.0,1600.0,5.0,5.3,1012.6,1.6,0.0,0.7,False
25871,2016,2,11,22,104.0,104.0,7.0,72.0,1700.0,3.0,5.0,1012.6,1.5,0.0,0.5,False
25872,2016,2,11,23,106.0,106.0,6.0,67.0,1600.0,4.0,4.8,1012.7,1.6,0.0,0.0,False
25873,2016,2,12,0,101.0,101.0,6.0,67.0,1600.0,4.0,5.0,1012.6,2.0,0.0,1.2,False
25874,2016,2,12,1,108.0,108.0,6.0,74.0,2000.0,3.0,5.1,1012.5,1.8,0.0,0.8,False
25875,2016,2,12,2,110.0,110.0,7.0,65.0,1900.0,11.0,4.9,1012.5,1.7,0.0,0.8,False
25876,2016,2,12,3,100.0,100.0,6.0,41.0,1300.0,34.0,4.9,1012.4,-0.3,0.0,1.2,False
25877,2016,2,12,4,102.0,102.0,7.0,35.0,1300.0,31.0,2.6,1012.1,-2.3,0.0,1.5,False
25878,2016,2,12,5,105.0,105.0,2.0,42.0,1600.0,8.0,0.8,1012.0,-3.5,0.0,0.5,False
25879,2016,2,12,6,111.0,111.0,2.0,46.0,2200.0,2.0,-0.4,1012.0,-3.6,0.0,0.4,False
25880,2016,2,12,7,125.0,125.0,2.0,42.0,2600.0,2.0,-1.1,1012.2,-3.6,0.0,0.9,False
25881,2016,2,12,8,116.0,116.0,2.0,38.0,3100.0,2.0,0.0,1012.8,-3.2,0.0,0.9,False
25882,2016,2,12,9,104.0,104.0,2.0,52.0,3200.0,3.0,2.5,1013.1,-2.6,0.0,1.3,False
25883,2016,2,12,10,155.0,155.0,15.0,100.0,3200.0,5.0,4.7,1012.9,-2.2,0.0,1.4,False
25884,2016,2,12,11,154.0,154.0,25.0,78.0,2400.0,15.0,6.7,1012.5,-1.0,0.0,1.3,False
25885,2016,2,12,12,155.0,155.0,31.0,57.0,2000.0,41.0,8.2,1011.3,-0.6,0.0,1.4,False
25886,2016,2,12,13,166.0,166.0,34.0,58.0,2000.0,51.0,9.2,1010.7,-0.7,0.0,0.8,False
25887,2016,2,12,14,176.0,176.0,38.0,58.0,2000.0,62.0,10.4,1009.9,-0.4,0.0,0.9,False
25888,2016,2,12,15,168.0,168.0,29.0,73.0,2100.0,52.0,10.0,1009.6,-0.2,0.0,1.0,False
25889,2016,2,12,16,185.0,185.0,12.0,97.0,2600.0,21.0,8.5,1009.9,4.1,0.3,1.0,True
25890,2016,2,12,17,170.0,170.0,5.0,74.0,2300.0,12.0,7.2,1010.2,3.4,0.6,1.6,True
25891,2016,2,12,18,167.0,167.0,6.0,92.0,2600.0,2.0,6.8,1011.3,4.1,0.3,0.9,True
25892,2016,2,12,19,203.0,203.0,7.0,104.0,2900.0,6.0,6.3,1011.5,4.1,1.3,1.2,True
25893,2016,2,12,20,232.0,232.0,10.0,70.0,2500.0,22.0,6.3,1012.1,4.5,1.0,1.9,True
25894,2016,2,12,21,232.0,232.0,11.0,63.0,2200.0,27.0,6.2,1013.1,4.7,1.0,2.3,True
25895,2016,2,12,22,151.0,151.0,6.0,44.0,1500.0,35.0,5.5,1014.0,3.5,1.9,2.4,True
25896,2016,2,12,23,53.0,53.0,3.0,25.0,800.0,41.0,4.9,1014.7,2.8,1.2,2.9,True
25897,2016,2,13,0,35.0,35.0,3.0,18.0,600.0,45.0,4.0,1016.0,1.7,1.7,2.9,True
25898,2016,2,13,1,17.0,17.0,2.0,13.0,500.0,47.0,2.7,1016.2,0.8,1.8,3.2,True
25899,2016,2,13,2,19.0,19.0,4.0,13.0,400.0,49.0,2.0,1016.8,0.1,0.5,4.0,True
25900,2016,2,13,3,18.0,18.0,4.0,11.0,400.0,55.0,1.4,1017.4,-1.0,0.2,4.9,True
25901,2016,2,13,4,15.0,15.0,5.0,10.0,400.0,56.0,0.7,1017.8,-1.5,0.5,4.6,True
25902,2016,2,13,5,15.0,15.0,6.0,10.0,400.0,60.0,1.3,1018.0,-4.2,0.1,4.8,True
25903,2016,2,13,6,8.0,8.0,7.0,10.0,400.0,62.0,1.1,1018.7,-5.2,0.2,4.8,True
25904,2016,2,13,7,6.0,6.0,9.0,18.0,400.0,55.0,1.3,1019.6,-8.0,0.0,4.5,False
25905,2016,2,13,8,9.0,9.0,10.0,20.0,400.0,55.0,1.4,1020.5,-10.1,0.0,4.2,False
25906,2016,2,13,9,10.0,10.0,11.0,22.0,400.0,53.0,1.6,1021.2,-11.9,0.0,4.5,False
25907,2016,2,13,10,8.0,8.0,12.0,19.0,500.0,57.0,1.5,1021.5,-13.1,0.0,4.5,False
25908,2016,2,13,11,10.0,12.0,10.0,16.0,500.0,63.0,1.4,1021.6,-13.5,0.0,5.5,False
25909,2016,2,13,12,11.0,14.0,10.0,14.0,400.0,68.0,2.0,1021.3,-14.2,0.0,5.5,False
25910,2016,2,13,13,9.0,13.0,9.0,13.0,400.0,70.0,1.9,1021.2,-14.7,0.0,4.6,False
25911,2016,2,13,14,13.0,13.0,7.0,12.0,400.0,72.0,2.0,1021.3,-17.0,0.0,5.3,False
25912,2016,2,13,15,5.0,15.0,6.0,11.0,300.0,74.0,2.5,1021.5,-17.1,0.0,5.4,False
25913,2016,2,13,16,15.0,15.0,6.0,15.0,400.0,71.0,1.6,1021.6,-14.6,0.0,3.9,False
25914,2016,2,13,17,8.0,29.0,6.0,13.0,400.0,70.0,0.5,1022.8,-19.4,0.0,5.8,False
25915,2016,2,13,18,12.0,21.0,6.0,14.0,400.0,67.0,-0.6,1024.1,-20.9,0.0,6.6,False
25916,2016,2,13,19,12.0,21.0,5.0,14.0,400.0,67.0,-1.6,1025.0,-21.7,0.0,6.5,False
25917,2016,2,13,20,10.0,12.0,4.0,13.0,300.0,72.0,-2.4,1025.5,-22.4,0.0,5.9,False
25918,2016,2,13,21,8.0,21.0,5.0,15.0,400.0,68.0,-3.0,1026.7,-22.3,0.0,4.9,False
25919,2016,2,13,22,8.0,18.0,4.0,9.0,300.0,73.0,-3.8,1026.9,-22.0,0.0,3.8,False
25920,2016,2,13,23,12.0,32.0,5.0,7.0,400.0,74.0,-4.5,1027.2,-22.6,0.0,4.6,False
25921,2016,2,14,0,9.0,20.0,6.0,6.0,400.0,75.0,-5.1,1027.4,-22.1,0.0,3.4,False
25922,2016,2,14,1,12.0,12.0,7.0,5.0,400.0,75.0,-5.6,1027.1,-22.6,0.0,4.4,False
25923,2016,2,14,2,9.0,10.0,7.0,5.0,400.0,75.0,-6.1,1027.1,-20.9,0.0,4.2,False
25924,2016,2,14,3,8.0,8.0,6.0,5.0,500.0,74.0,-6.3,1027.1,-21.5,0.0,3.4,False
25925,2016,2,14,4,4.0,5.0,6.0,5.0,500.0,74.0,-6.3,1026.8,-21.9,0.0,4.1,False
25926,2016,2,14,5,10.0,10.0,6.0,8.0,500.0,69.0,-6.8,1027.2,-22.3,0.0,2.0,False
25927,2016,2,14,6,7.0,8.0,6.0,13.0,500.0,64.0,-6.7,1027.7,-21.8,0.0,3.6,False
25928,2016,2,14,7,12.0,15.0,7.0,18.0,600.0,59.0,-6.9,1028.7,-22.0,0.0,3.6,False
25929,2016,2,14,8,10.0,17.0,7.0,23.0,600.0,55.0,-6.4,1029.3,-22.4,0.0,4.5,False
25930,2016,2,14,9,9.0,13.0,6.0,19.0,600.0,59.0,-5.5,1029.5,-22.0,0.0,4.7,False
25931,2016,2,14,10,5.0,8.0,7.0,18.0,600.0,62.0,-4.3,1029.2,-22.9,0.0,4.5,False
25932,2016,2,14,11,8.0,8.0,6.0,14.0,500.0,70.0,-3.5,1028.7,-22.7,0.0,4.6,False
25933,2016,2,14,12,9.0,9.0,5.0,12.0,400.0,76.0,-2.9,1028.5,-22.8,0.0,5.6,False
25934,2016,2,14,13,6.0,11.0,6.0,11.0,400.0,79.0,-2.6,1027.7,-22.0,0.0,6.3,False
25935,2016,2,14,14,5.0,10.0,6.0,11.0,400.0,79.0,-1.5,1026.9,-20.5,0.0,4.7,False
25936,2016,2,14,15,8.0,14.0,5.0,11.0,400.0,79.0,-1.4,1026.6,-21.0,0.0,5.6,False
25937,2016,2,14,16,3.0,12.0,5.0,11.0,400.0,82.0,-1.5,1026.5,-21.0,0.0,7.0,False
25938,2016,2,14,17,7.0,10.0,4.0,13.0,400.0,80.0,-1.6,1026.6,-21.1,0.0,4.7,False
25939,2016,2,14,18,3.0,19.0,5.0,19.0,400.0,72.0,-2.6,1026.8,-21.4,0.0,5.6,False
25940,2016,2,14,19,9.0,30.0,4.0,19.0,400.0,69.0,-3.1,1027.3,-21.4,0.0,5.5,False
25941,2016,2,14,20,14.0,38.0,5.0,16.0,400.0,71.0,-3.5,1027.8,-21.2,0.0,5.5,False
25942,2016,2,14,21,12.0,41.0,6.0,17.0,400.0,68.0,-3.9,1028.1,-21.1,0.0,3.9,False
25943,2016,2,14,22,6.0,30.0,6.0,15.0,400.0,69.0,-4.2,1028.1,-21.3,0.0,4.1,False
25944,2016,2,14,23,3.0,19.0,4.0,10.0,400.0,75.0,-4.6,1028.2,-22.2,0.0,6.3,False
25945,2016,2,15,0,3.0,21.0,4.0,8.0,400.0,76.0,-4.9,1027.9,-21.5,0.0,5.4,False
25946,2016,2,15,1,4.0,24.0,6.0,9.0,500.0,70.0,-4.5,1027.4,-20.3,0.0,3.6,False
25947,2016,2,15,2,6.0,19.0,3.0,10.0,500.0,68.0,-4.6,1026.4,-20.0,0.0,2.9,False
25948,2016,2,15,3,5.0,20.0,3.0,9.0,300.0,68.0,-3.8,1025.0,-18.9,0.0,3.7,False
25949,2016,2,15,4,5.0,30.0,2.0,6.0,300.0,68.0,-3.4,1024.1,-18.9,0.0,3.5,False
25950,2016,2,15,5,3.0,31.0,2.0,11.0,400.0,68.0,-3.9,1023.7,-19.0,0.0,1.7,False
25951,2016,2,15,6,4.0,29.0,2.0,21.0,400.0,58.0,-3.6,1023.6,-19.1,0.0,3.9,False
25952,2016,2,15,7,4.0,25.0,3.0,27.0,500.0,53.0,-3.6,1023.5,-18.7,0.0,3.5,False
25953,2016,2,15,8,3.0,25.0,2.0,31.0,500.0,49.0,-3.0,1023.5,-18.6,0.0,2.8,False
25954,2016,2,15,9,3.0,24.0,3.0,26.0,500.0,55.0,-1.9,1023.5,-18.9,0.0,4.5,False
25955,2016,2,15,10,3.0,21.0,4.0,21.0,400.0,62.0,-0.7,1023.0,-18.8,0.0,3.6,False
25956,2016,2,15,11,3.0,15.0,4.0,19.0,400.0,67.0,0.3,1022.2,-19.0,0.0,4.5,False
25957,2016,2,15,12,3.0,13.0,4.0,16.0,400.0,72.0,1.6,1021.0,-18.4,0.0,3.3,False
25958,2016,2,15,13,3.0,16.0,4.0,14.0,300.0,76.0,2.2,1020.1,-18.5,0.0,5.0,False
25959,2016,2,15,14,3.0,32.0,4.0,12.0,300.0,82.0,3.0,1019.3,-18.4,0.0,6.3,False
25960,2016,2,15,15,16.0,40.0,3.0,12.0,300.0,84.0,3.3,1018.8,-17.6,0.0,7.1,False
25961,2016,2,15,16,9.0,40.0,3.0,14.0,300.0,82.0,3.4,1019.1,-17.5,0.0,7.1,False
25962,2016,2,15,17,12.0,67.0,2.0,18.0,300.0,78.0,3.2,1019.0,-17.1,0.0,3.8,False
25963,2016,2,15,18,7.0,83.0,2.0,22.0,400.0,73.0,2.5,1019.0,-16.6,0.0,3.8,False
25964,2016,2,15,19,16.0,101.0,2.0,27.0,400.0,65.0,1.9,1019.4,-16.6,0.0,1.6,False
25965,2016,2,15,20,12.0,106.0,4.0,26.0,400.0,65.0,2.0,1019.7,-16.5,0.0,3.6,False
25966,2016,2,15,21,4.0,121.0,4.0,24.0,400.0,68.0,1.9,1019.9,-16.6,0.0,5.3,False
25967,2016,2,15,22,7.0,96.0,3.0,19.0,400.0,72.0,1.4,1019.7,-16.5,0.0,4.4,False
25968,2016,2,15,23,9.0,66.0,3.0,21.0,400.0,68.0,1.5,1019.2,-16.4,0.0,4.1,False
25969,2016,2,16,0,8.0,66.0,2.0,16.0,400.0,72.0,1.6,1018.9,-16.8,0.0,3.7,False
25970,2016,2,16,1,5.0,59.0,2.0,14.0,300.0,74.0,2.4,1018.8,-16.7,0.0,5.4,False
25971,2016,2,16,2,4.0,41.0,2.0,9.0,300.0,81.0,2.3,1018.2,-16.2,0.0,4.3,False
25972,2016,2,16,3,5.0,32.0,2.0,10.0,300.0,81.0,2.4,1017.8,-16.2,0.0,4.2,False
25973,2016,2,16,4,3.0,26.0,2.0,10.0,300.0,81.0,2.4,1017.3,-16.7,0.0,4.0,False
25974,2016,2,16,5,6.0,29.0,2.0,10.0,300.0,82.0,1.7,1017.5,-16.8,0.0,3.3,False
25975,2016,2,16,6,4.0,27.0,2.0,24.0,300.0,63.0,1.3,1017.6,-16.6,0.0,2.8,False
25976,2016,2,16,7,8.0,21.0,2.0,36.0,400.0,41.0,1.3,1017.7,-16.6,0.0,3.0,False
25977,2016,2,16,8,5.0,28.0,2.0,45.0,500.0,29.0,1.8,1018.2,-16.2,0.0,2.0,False
25978,2016,2,16,9,3.0,30.0,3.0,51.0,500.0,24.0,3.5,1018.5,-15.7,0.0,2.2,False
25979,2016,2,16,10,8.0,26.0,4.0,33.0,500.0,59.0,3.9,1018.7,-15.4,0.0,4.2,False
25980,2016,2,16,11,9.0,30.0,3.0,19.0,400.0,75.0,4.7,1019.0,-15.3,0.0,4.6,False
25981,2016,2,16,12,13.0,29.0,3.0,18.0,400.0,78.0,6.1,1018.6,-14.6,0.0,3.7,False
25982,2016,2,16,13,7.0,24.0,3.0,17.0,400.0,82.0,6.8,1018.0,-14.7,0.0,4.6,False
25983,2016,2,16,14,13.0,35.0,3.0,16.0,400.0,85.0,6.9,1017.7,-14.0,0.0,8.1,False
25984,2016,2,16,15,12.0,46.0,2.0,15.0,300.0,87.0,7.8,1017.2,-13.2,0.0,5.6,False
25985,2016,2,16,16,8.0,62.0,2.0,14.0,300.0,87.0,7.6,1017.4,-13.4,0.0,6.3,False
25986,2016,2,16,17,5.0,55.0,4.0,17.0,400.0,83.0,7.3,1017.7,-13.1,0.0,6.0,False
25987,2016,2,16,18,9.0,57.0,4.0,24.0,400.0,74.0,6.6,1018.5,-12.6,0.0,3.3,False
25988,2016,2,16,19,9.0,62.0,6.0,27.0,400.0,67.0,6.4,1019.4,-12.2,0.0,3.5,False
25989,2016,2,16,20,10.0,46.0,5.0,29.0,400.0,64.0,5.0,1020.3,-12.0,0.0,2.2,False
25990,2016,2,16,21,5.0,36.0,6.0,35.0,500.0,57.0,4.2,1021.0,-12.3,0.0,2.5,False
25991,2016,2,16,22,7.0,29.0,8.0,42.0,500.0,48.0,3.2,1021.6,-12.7,0.0,1.6,False
25992,2016,2,16,23,13.0,20.0,5.0,39.0,500.0,35.0,2.9,1022.0,-13.0,0.0,2.4,False
25993,2016,2,17,0,9.0,19.0,5.0,44.0,600.0,33.0,3.8,1021.9,-12.6,0.0,1.6,False
25994,2016,2,17,1,6.0,17.0,4.0,37.0,600.0,37.0,0.2,1022.0,-11.5,0.0,0.8,False
25995,2016,2,17,2,11.0,15.0,2.0,36.0,500.0,29.0,-1.8,1021.9,-10.6,0.0,0.7,False
25996,2016,2,17,3,12.0,15.0,2.0,49.0,800.0,19.0,-2.6,1021.8,-10.0,0.0,0.9,False
25997,2016,2,17,4,18.0,18.0,3.0,66.0,1100.0,2.0,-2.5,1021.3,-9.9,0.0,1.2,False
25998,2016,2,17,5,17.0,18.0,3.0,69.0,1500.0,2.0,-3.5,1020.9,-10.6,0.0,0.3,False
25999,2016,2,17,6,20.0,26.0,2.0,63.0,1600.0,2.0,-4.2,1020.6,-10.0,0.0,0.3,False
26000,2016,2,17,7,35.0,36.0,2.0,63.0,1500.0,2.0,-4.3,1020.6,-9.5,0.0,0.9,False
26001,2016,2,17,8,39.0,46.0,2.0,56.0,1500.0,3.0,-0.4,1021.2,-9.8,0.0,1.2,False
26002,2016,2,17,9,52.0,68.0,13.0,60.0,1700.0,7.0,4.3,1021.2,-9.5,0.0,0.5,False
26003,2016,2,17,10,115.0,117.0,50.0,60.0,1900.0,27.0,5.3,1020.5,-10.9,0.0,1.2,False
26004,2016,2,17,11,98.0,98.0,41.0,54.0,1700.0,43.0,6.5,1019.6,-11.7,0.0,3.1,False
26005,2016,2,17,12,83.0,83.0,28.0,39.0,1300.0,66.0,7.4,1018.2,-10.9,0.0,3.2,False
26006,2016,2,17,13,54.0,54.0,23.0,25.0,800.0,83.0,8.2,1016.6,-11.7,0.0,4.1,False
26007,2016,2,17,14,52.0,52.0,19.0,23.0,800.0,94.0,9.5,1015.2,-12.4,0.0,1.9,False
26008,2016,2,17,15,49.0,49.0,16.0,23.0,700.0,96.0,10.0,1014.4,-12.0,0.0,2.0,False
26009,2016,2,17,16,40.0,44.0,12.0,23.0,600.0,99.0,9.4,1013.9,-11.3,0.0,2.8,False
26010,2016,2,17,17,42.0,48.0,13.0,28.0,600.0,95.0,9.0,1013.6,-11.6,0.0,2.6,False
26011,2016,2,17,18,45.0,49.0,13.0,32.0,700.0,81.0,7.8,1013.8,-11.0,0.0,2.6,False
26012,2016,2,17,19,52.0,59.0,12.0,47.0,800.0,51.0,6.9,1014.2,-10.4,0.0,1.6,False
26013,2016,2,17,20,69.0,69.0,15.0,72.0,1300.0,26.0,7.2,1014.0,-9.7,0.0,1.5,False
26014,2016,2,17,21,65.0,71.0,15.0,84.0,1400.0,10.0,5.2,1014.1,-9.0,0.0,1.8,False
26015,2016,2,17,22,59.0,65.0,10.0,89.0,1400.0,2.0,4.7,1014.3,-9.5,0.0,1.7,False
26016,2016,2,17,23,68.0,79.0,7.0,85.0,1500.0,2.0,3.4,1014.5,-8.9,0.0,1.8,False
26017,2016,2,18,0,60.0,60.0,13.0,77.0,1300.0,9.0,1.7,1014.2,-8.7,0.0,1.0,False
26018,2016,2,18,1,30.0,30.0,9.0,28.0,500.0,60.0,7.0,1014.1,-15.8,0.0,2.7,False
26019,2016,2,18,2,16.0,35.0,6.0,17.0,400.0,63.0,7.0,1013.5,-16.5,0.0,4.1,False
26020,2016,2,18,3,11.0,27.0,6.0,13.0,300.0,76.0,6.8,1012.8,-16.6,0.0,6.0,False
26021,2016,2,18,4,22.0,51.0,8.0,14.0,400.0,74.0,6.4,1013.1,-16.9,0.0,4.8,False
26022,2016,2,18,5,21.0,56.0,10.0,12.0,400.0,77.0,5.2,1013.7,-18.6,0.0,5.1,False
26023,2016,2,18,6,6.0,47.0,5.0,12.0,300.0,79.0,4.2,1014.3,-18.1,0.0,4.6,False
26024,2016,2,18,7,3.0,39.0,4.0,22.0,300.0,69.0,3.5,1015.1,-17.4,0.0,7.3,False
26025,2016,2,18,8,3.0,34.0,6.0,27.0,400.0,65.0,3.1,1016.7,-16.6,0.0,4.4,False
26026,2016,2,18,9,8.0,32.0,8.0,26.0,500.0,65.0,3.6,1017.2,-16.7,0.0,4.7,False
26027,2016,2,18,10,4.0,24.0,8.0,21.0,400.0,73.0,4.3,1017.9,-16.7,0.0,5.3,False
26028,2016,2,18,11,6.0,17.0,6.0,20.0,400.0,77.0,5.6,1018.1,-16.9,0.0,4.2,False
26029,2016,2,18,12,3.0,14.0,5.0,18.0,400.0,80.0,6.4,1017.7,-16.9,0.0,4.4,False
26030,2016,2,18,13,8.0,8.0,4.0,15.0,300.0,86.0,7.4,1016.4,-16.8,0.0,4.4,False
26031,2016,2,18,14,4.0,13.0,4.0,16.0,400.0,88.0,8.1,1016.0,-17.9,0.0,4.5,False
26032,2016,2,18,15,8.0,18.0,4.0,17.0,400.0,90.0,8.5,1016.0,-17.6,0.0,5.3,False
26033,2016,2,18,16,9.0,28.0,3.0,18.0,300.0,92.0,8.2,1016.1,-17.8,0.0,6.8,False
26034,2016,2,18,17,9.0,21.0,4.0,20.0,400.0,89.0,8.1,1015.9,-17.9,0.0,4.5,False
26035,2016,2,18,18,11.0,28.0,5.0,31.0,500.0,76.0,7.5,1016.7,-17.5,0.0,4.1,False
26036,2016,2,18,19,19.0,36.0,6.0,42.0,600.0,62.0,7.0,1018.2,-17.2,0.0,1.8,False
26037,2016,2,18,20,14.0,36.0,7.0,46.0,600.0,54.0,5.6,1019.1,-15.7,0.0,2.1,False
26038,2016,2,18,21,20.0,35.0,9.0,50.0,700.0,47.0,5.0,1019.7,-16.2,0.0,1.1,False
26039,2016,2,18,22,32.0,45.0,15.0,76.0,900.0,16.0,4.4,1020.3,-14.0,0.0,1.3,False
26040,2016,2,18,23,21.0,28.0,9.0,59.0,700.0,30.0,3.4,1020.4,-13.4,0.0,1.0,False
26041,2016,2,19,0,11.0,18.0,5.0,38.0,500.0,46.0,3.2,1020.5,-14.0,0.0,1.0,False
26042,2016,2,19,1,12.0,16.0,5.0,33.0,500.0,45.0,3.3,1020.8,-14.0,0.0,1.1,False
26043,2016,2,19,2,13.0,15.0,7.0,37.0,600.0,42.0,2.2,1021.0,-12.4,0.0,0.4,False
26044,2016,2,19,3,14.0,19.0,5.0,31.0,500.0,42.0,2.2,1020.8,-11.7,0.0,1.3,False
26045,2016,2,19,4,7.0,7.0,5.0,29.0,400.0,41.0,1.8,1020.9,-13.6,0.0,1.2,False
26046,2016,2,19,5,11.0,11.0,6.0,31.0,400.0,48.0,-0.1,1021.2,-12.4,0.0,0.9,False
26047,2016,2,19,6,7.0,16.0,6.0,39.0,500.0,32.0,0.4,1021.6,-11.3,0.0,1.4,False
26048,2016,2,19,7,10.0,22.0,7.0,65.0,800.0,5.0,0.8,1022.2,-11.9,0.0,1.0,False
26049,2016,2,19,8,14.0,35.0,9.0,74.0,1000.0,3.0,1.4,1023.0,-12.4,0.0,0.7,False
26050,2016,2,19,9,21.0,49.0,16.0,65.0,1000.0,17.0,2.2,1023.5,-12.4,0.0,1.9,False
26051,2016,2,19,10,35.0,111.0,9.0,34.0,600.0,50.0,4.1,1024.0,-13.7,0.0,2.2,False
26052,2016,2,19,11,19.0,63.0,5.0,17.0,300.0,76.0,4.7,1024.3,-15.8,0.0,4.2,False
26053,2016,2,19,12,7.0,35.0,3.0,15.0,300.0,82.0,5.0,1024.1,-16.8,0.0,5.9,False
26054,2016,2,19,13,17.0,65.0,5.0,15.0,300.0,82.0,5.6,1024.0,-16.9,0.0,5.3,False
26055,2016,2,19,14,14.0,42.0,4.0,13.0,300.0,85.0,5.6,1024.0,-19.9,0.0,4.5,False
26056,2016,2,19,15,16.0,31.0,4.0,14.0,300.0,85.0,5.5,1024.1,-20.0,0.0,3.0,False
26057,2016,2,19,16,10.0,25.0,3.0,15.0,300.0,84.0,5.1,1025.0,-21.1,0.0,3.7,False
26058,2016,2,19,17,3.0,22.0,3.0,16.0,300.0,80.0,4.4,1025.9,-20.1,0.0,4.2,False
26059,2016,2,19,18,5.0,21.0,2.0,21.0,300.0,72.0,3.1,1027.0,-21.9,0.0,3.3,False
26060,2016,2,19,19,9.0,20.0,4.0,24.0,400.0,65.0,2.1,1028.1,-21.2,0.0,3.2,False
26061,2016,2,19,20,8.0,17.0,3.0,18.0,300.0,70.0,1.8,1029.0,-20.7,0.0,3.1,False
26062,2016,2,19,21,8.0,18.0,4.0,19.0,400.0,67.0,1.1,1029.6,-20.0,0.0,3.3,False
26063,2016,2,19,22,4.0,15.0,4.0,21.0,300.0,62.0,0.1,1029.9,-20.3,0.0,2.2,False
26064,2016,2,19,23,4.0,9.0,4.0,19.0,300.0,63.0,-0.3,1029.9,-20.6,0.0,2.5,False
26065,2016,2,20,0,4.0,6.0,3.0,18.0,300.0,64.0,-1.8,1029.7,-19.3,0.0,1.7,False
26066,2016,2,20,1,3.0,9.0,5.0,16.0,300.0,63.0,-1.8,1029.5,-18.8,0.0,1.8,False
26067,2016,2,20,2,11.0,11.0,7.0,21.0,400.0,56.0,-2.4,1029.3,-18.5,0.0,1.2,False
26068,2016,2,20,3,10.0,10.0,4.0,12.0,300.0,67.0,-1.8,1029.1,-18.4,0.0,1.5,False
26069,2016,2,20,4,4.0,9.0,5.0,16.0,400.0,60.0,-1.4,1029.0,-18.5,0.0,2.6,False
26070,2016,2,20,5,9.0,9.0,5.0,11.0,400.0,67.0,-1.8,1029.2,-18.8,0.0,2.2,False
26071,2016,2,20,6,3.0,5.0,4.0,9.0,300.0,72.0,-1.9,1029.1,-20.9,0.0,2.5,False
26072,2016,2,20,7,5.0,9.0,4.0,14.0,300.0,71.0,-2.1,1028.8,-23.3,0.0,4.2,False
26073,2016,2,20,8,7.0,17.0,4.0,18.0,300.0,69.0,-1.6,1029.2,-22.9,0.0,5.2,False
26074,2016,2,20,9,3.0,16.0,3.0,13.0,300.0,75.0,-1.3,1029.7,-23.3,0.0,4.1,False
26076,2016,2,20,11,9.0,9.0,6.0,13.0,300.0,78.0,0.1,1028.3,-23.6,0.0,5.1,False
26077,2016,2,20,12,11.0,14.0,5.0,11.0,300.0,83.0,1.0,1027.0,-22.8,0.0,6.0,False
26078,2016,2,20,13,4.0,13.0,6.0,12.0,300.0,83.0,1.7,1025.6,-22.2,0.0,5.4,False
26079,2016,2,20,14,13.0,13.0,7.0,13.0,400.0,83.0,2.9,1023.9,-22.1,0.0,3.6,False
26080,2016,2,20,15,9.0,15.0,7.0,13.0,400.0,86.0,3.3,1022.8,-21.7,0.0,4.1,False
26081,2016,2,20,16,10.0,15.0,6.0,13.0,300.0,91.0,3.5,1022.2,-22.4,0.0,2.9,False
26082,2016,2,20,17,13.0,17.0,7.0,13.0,400.0,92.0,3.2,1022.1,-21.8,0.0,3.5,False
26083,2016,2,20,18,19.0,21.0,7.0,17.0,400.0,84.0,2.4,1022.1,-21.7,0.0,2.0,False
